Order_ID,Date,City,Product_ID,Product_Name,Category,Units_Sold,Unit_Price,Discount_Percent,Unit_Cost,Payment_Method,Revenue,Profit
164065,2026-04-08,Chennai,TB5028,Biryani + Drink Combo,COMBOS,1,132.8,0.0,110.47,UPI,132.8,22.33
164066,2026-04-08,Bangalore,TB5028,Biryani + Drink Combo,combos,1,132.8,0.0,110.47,Wallet,132.8,22.33
164067,2026-04-08,Chennai,TB5028,Biryani + Drink Combo,COMBOS,1,132.8,20.3,110.47,Cash on Delivery,105.84,-4.63
164068,2026-04-08,Chennai,TB5028,Biryani + Drink Combo,Combos,1,132.8,5.1,110.47,Cash on Delivery,126.03,15.56
164069,2026-04-08,Hyderabad,TB5028,Biryani + Drink Combo,COMBOS,1,132.8,0.0,110.47,Card,132.8,22.33
165607,2026-04-08,Delhi,TB5030,Grilled Chicken Salad,healthy & salads,2,134.21,0.0,63.25,Card,268.42,141.92
166997,2026-04-08,Bangalore,TB5032,Greek Salad,healthy & salads,1,44.72,11.1,35.79,UPI,39.76,3.97
167561,2026-04-08,Hyderabad,TB5033,Chocolate Muffin,Bakery,1,120.89,6.7,99.96,UPI,112.79,12.83
101798,2026-04-09,Mumbai,TB5000,Mango Cooler,beverages,2,99.52,0.0,47.63,Card,199.04,103.78
101799,2026-04-09,Pune,TB5000,Mango Cooler,beverages,2,99.52,0.0,47.63,Wallet,199.04,103.78
104123,2026-04-09,Delhi,TB5001,Cold Brew Coffee,BEVERAGES,1,137.42,,109.23,Wallet,137.42,28.19
104124,2026-04-09,Chennai,TB5001,Cold Brew Coffee,beverages,1,137.42,0.0,109.23,UPI,137.42,28.19
106255,2026-04-09,Hyderabad,TB5002,Masala Chai,Beverages,1,226.95,5.1,107.92,Cash on Delivery,215.38,107.46
106256,2026-04-09,Hyderabad,TB5002,Masala Chai,Beverages,1,226.95,0.0,107.92,Wallet,226.95,119.03
107100,2026-04-09,Chennai,TB5003,Fresh Lime Soda,beverages,1,361.67,0.0,187.34,Card,361.67,174.33
109485,2026-04-09,Pune,TB5004,Berry Smoothie,BEVERAGES,1,155.68,0.0,116.06,Card,155.68,39.62
109486,2026-04-09,Pune,TB5004,Berry Smoothie,Drinks,2,155.68,6.4,116.06,UPI,291.43,59.31
109487,2026-04-09,Delhi,TB5004,Berry Smoothie,BEVERAGES,1,155.68,0.0,116.06,Card,155.68,39.62
109488,2026-04-09,Delhi,TB5004,Berry Smoothie,Beverages,2,155.68,14.2,116.06,Cash on Delivery,267.15,35.03
113346,2026-04-09,Hyderabad,TB5005,Paneer Tikka,STARTERS,1,81.59,10.7,64.65,Cash on Delivery,72.86,8.21
113347,2026-04-09,Mumbai,TB5005,Paneer Tikka,Appetizers,1,81.59,0.0,64.65,Cash on Delivery,81.59,16.94
113348,2026-04-09,Delhi,TB5005,Paneer Tikka,Appetizers,1,81.59,11.9,64.65,Wallet,71.88,7.23
113349,2026-04-09,Chennai,TB5005,Paneer Tikka,Appetizers,1,81.59,,64.65,UPI,77.18,12.53
113350,2026-04-09,Hyderabad,TB5005,Paneer Tikka,STARTERS,2,81.59,0.0,64.65,Card,163.18,33.88
113351,2026-04-09,Chennai,TB5005,Paneer Tikka,STARTERS,1,81.59,15.0,64.65,Card,69.35,4.7
113352,2026-04-09,Chennai,TB5005,Paneer Tikka,Appetizers,2,81.59,10.7,64.65,Wallet,145.72,16.42
113353,2026-04-09,Mumbai,TB5005,Paneer Tikka,Starters,1,81.59,11.5,64.65,Cash on Delivery,72.21,7.56
113354,2026-04-09,Mumbai,TB5005,Paneer Tikka,starters,1,81.59,0.0,64.65,Wallet,81.59,16.94
116803,2026-04-09,Mumbai,TB5007,Spring Rolls,STARTERS,1,185.73,16.9,142.17,Cash on Delivery,154.34,12.17
116804,2026-04-09,Bangalore,TB5007,Spring Rolls,STARTERS,2,185.73,0.0,142.17,Wallet,371.46,87.12
116805,2026-04-09,Pune,TB5007,Spring Rolls,Appetizers,3,185.73,16.2,142.17,Card,466.93,40.42
116806,2026-04-09,Mumbai,TB5007,Spring Rolls,STARTERS,1,185.73,14.0,142.17,UPI,159.73,17.56
119404,2026-04-09,Chennai,TB5008,Veg Manchurian,starters,1,159.67,0.0,85.28,Card,159.67,74.39
119405,2026-04-09,Chennai,TB5008,Veg Manchurian,Starters,1,159.67,0.0,85.28,UPI,159.67,74.39
119406,2026-04-09,Chennai,TB5008,Veg Manchurian,Appetizers,1,159.67,0.0,85.28,Cash on Delivery,159.67,74.39
119407,2026-04-09,Hyderabad,TB5008,Veg Manchurian,Appetizers,1,159.67,0.0,85.28,Wallet,159.67,74.39
119408,2026-04-09,Chennai,TB5008,Veg Manchurian,STARTERS,1,159.67,0.0,85.28,Wallet,159.67,74.39
122530,2026-04-09,Mumbai,TB5010,Butter Chicken,Main Course,1,156.78,0.0,82.24,Card,156.78,74.54
122531,2026-04-09,Chennai,TB5010,Butter Chicken,main course,1,156.78,0.0,82.24,Card,156.78,74.54
122532,2026-04-09,Chennai,TB5010,Butter Chicken,main course,1,156.78,6.0,82.24,Cash on Delivery,147.37,65.13
125213,2026-04-09,Bangalore,TB5011,Veg Biryani,MAIN COURSE,1,70.67,0.0,40.14,Wallet,70.67,30.53
125214,2026-04-09,Chennai,TB5011,Veg Biryani,Main Course,1,70.67,0.0,40.14,Cash on Delivery,70.67,30.53
125215,2026-04-09,Hyderabad,TB5011,Veg Biryani,MAIN COURSE,2,70.67,0.0,40.14,Wallet,141.34,61.06
125216,2026-04-09,Delhi,TB5011,Veg Biryani,Main Course,1,70.67,0.0,40.14,UPI,70.67,30.53
125217,2026-04-09,Mumbai,TB5011,Veg Biryani,MAIN COURSE,1,70.67,0.0,40.14,UPI,70.67,30.53
126904,2026-04-09,Delhi,TB5012,Paneer Butter Masala,Mains,1,275.94,0.0,135.55,Wallet,275.94,140.39
126905,2026-04-09,Bangalore,TB5012,Paneer Butter Masala,Mains,1,275.94,0.0,135.55,Cash on Delivery,275.94,140.39
126906,2026-04-09,Mumbai,TB5012,Paneer Butter Masala,main course,1,275.94,0.0,135.55,Cash on Delivery,275.94,140.39
126907,2026-04-09,Delhi,TB5012,Paneer Butter Masala,Main Course,1,275.94,0.0,135.55,Wallet,275.94,140.39
126908,2026-04-09,Hyderabad,TB5012,Paneer Butter Masala,Mains,1,275.94,0.0,135.55,Cash on Delivery,275.94,140.39
126909,2026-04-09,Delhi,TB5012,Paneer Butter Masala,Mains,1,275.94,11.1,135.55,UPI,245.31,109.76
126910,2026-04-09,Chennai,TB5012,Paneer Butter Masala,Main Course,1,275.94,5.9,135.55,UPI,259.66,124.11
129742,2026-04-09,Bangalore,TB5013,Chicken Biryani,Main Course,1,139.72,0.0,63.51,UPI,139.72,76.21
129743,2026-04-09,Delhi,TB5013,Chicken Biryani,Main Course,1,139.72,0.0,63.51,Wallet,139.72,76.21
129744,2026-04-09,Hyderabad,TB5013,Chicken Biryani,MAIN COURSE,2,139.72,8.3,63.51,Cash on Delivery,256.25,129.23
133488,2026-04-09,Bangalore,TB5015,Chocolate Brownie,DESSERTS,1,123.89,0.0,103.44,Wallet,123.89,20.45
133489,2026-04-09,Mumbai,TB5015,Chocolate Brownie,DESSERTS,1,123.89,14.8,103.44,Wallet,105.55,2.11
135251,2026-04-09,Delhi,TB5017,Cheesecake Slice,Dessert,1,276.83,0.0,133.13,UPI,276.83,143.7
135252,2026-04-09,Delhi,TB5017,Cheesecake Slice,Dessert,1,276.83,0.0,133.13,Card,276.83,143.7
136216,2026-04-09,Bangalore,TB5019,Rasmalai,DESSERTS,2,87.87,0.0,70.68,Card,175.74,34.38
139829,2026-04-09,Mumbai,TB5020,Cheese Burger,fast food,1,71.07,17.7,57.62,Card,58.49,0.87
139830,2026-04-09,Chennai,TB5020,Cheese Burger,FAST FOOD,1,71.07,15.6,57.62,Wallet,59.98,2.36
139831,2026-04-09,Mumbai,TB5020,Cheese Burger,FAST FOOD,1,71.07,0.0,57.62,Wallet,71.07,13.45
139832,2026-04-09,Hyderabad,TB5020,Cheese Burger,fast food,1,71.07,0.0,57.62,UPI,71.07,13.45
146593,2026-04-09,Pune,TB5022,Loaded Nachos,Fast Food,1,150.68,0.0,86.31,UPI,150.68,64.37
146594,2026-04-09,Pune,TB5022,Loaded Nachos,FastFood,2,150.68,0.0,86.31,Wallet,301.36,128.74
149365,2026-04-09,Bangalore,TB5023,Veg Pizza Slice,FastFood,1,183.75,10.4,153.6,UPI,164.64,11.04
151983,2026-04-09,Bangalore,TB5024,Hot Dog Combo,Fast Food,1,94.88,0.0,74.65,Card,94.88,20.23
151984,2026-04-09,Delhi,TB5024,Hot Dog Combo,Fast Food,1,94.88,9.2,74.65,Card,86.15,11.5
155962,2026-04-09,Mumbai,TB5025,Family Feast Combo,Combos,1,67.85,7.4,53.7,Cash on Delivery,62.83,9.13
155963,2026-04-09,Hyderabad,TB5025,Family Feast Combo,COMBOS,1,67.85,16.1,53.7,Card,56.93,3.23
155964,2026-04-09,Hyderabad,TB5025,Family Feast Combo,Combos,1,67.85,16.4,53.7,UPI,56.72,3.02
159051,2026-04-09,Delhi,TB5026,Lunch Box Combo,combos,1,122.12,8.1,56.91,UPI,112.23,55.32
159052,2026-04-09,Mumbai,TB5026,Lunch Box Combo,COMBOS,2,122.12,5.6,56.91,Cash on Delivery,230.56,116.74
159053,2026-04-09,Delhi,TB5026,Lunch Box Combo,Combo Meals,1,122.12,0.0,56.91,Wallet,122.12,65.21
159054,2026-04-09,Hyderabad,TB5026,Lunch Box Combo,Combos,2,122.12,0.0,56.91,Card,244.24,130.42
161710,2026-04-09,Pune,TB5027,Burger + Fries Combo,COMBOS,1,170.57,,129.12,UPI,145.33,16.21
161711,2026-04-09,Chennai,TB5027,Burger + Fries Combo,combos,1,170.57,10.0,129.12,Cash on Delivery,153.51,24.39
164070,2026-04-09,Mumbai,TB5028,Biryani + Drink Combo,Combos,2,132.8,20.2,110.47,Card,211.95,-8.99
164071,2026-04-09,Chennai,TB5028,Biryani + Drink Combo,COMBOS,1,132.8,0.0,110.47,Wallet,132.8,22.33
164072,2026-04-09,Hyderabad,TB5028,Biryani + Drink Combo,Combo Meals,1,132.8,16.9,110.47,Wallet,110.36,-0.11
164869,2026-04-09,Pune,TB5029,Quinoa Salad Bowl,Healthy and Salads,1,120.76,0.0,66.27,UPI,120.76,54.49
165608,2026-04-09,Mumbai,TB5030,Grilled Chicken Salad,healthy & salads,1,134.21,0.0,63.25,UPI,134.21,70.96
165609,2026-04-09,Hyderabad,TB5030,Grilled Chicken Salad,Healthy and Salads,2,134.21,0.0,63.25,UPI,268.42,141.92
166998,2026-04-09,Bangalore,TB5032,Greek Salad,Salads,1,44.72,9.9,35.79,Wallet,40.29,4.5
166999,2026-04-09,Mumbai,TB5032,Greek Salad,Healthy and Salads,1,44.72,0.0,35.79,UPI,44.72,8.93
168347,2026-04-09,Mumbai,TB5034,Garlic Bread,Bakery,1,185.77,0.0,98.81,Card,185.77,86.96
168348,2026-04-09,Delhi,TB5034,Garlic Bread,BAKERY,1,185.77,0.0,98.81,Card,185.77,86.96
168845,2026-04-09,Delhi,TB5035,Croissant,Bakery Items,1,47.1,0.0,40.35,Cash on Delivery,47.1,6.75
169559,2026-04-09,Mumbai,TB5036,Cinnamon Roll,Bakery,1,268.49,0.0,134.9,UPI,268.49,133.59
101800,2026-04-10,Bangalore,TB5000,Mango Cooler,Drinks,3,99.52,0.0,47.63,UPI,298.56,155.67
101801,2026-04-10,Bangalore,TB5000,Mango Cooler,Drinks,1,99.52,0.0,47.63,Cash on Delivery,99.52,51.89
104125,2026-04-10,Delhi,TB5001,Cold Brew Coffee,beverages,1,137.42,0.0,109.23,Card,137.42,28.19
104126,2026-04-10,Hyderabad,TB5001,Cold Brew Coffee,Beverages,1,137.42,0.0,109.23,Card,137.42,28.19
104127,2026-04-10,Bangalore,TB5001,Cold Brew Coffee,BEVERAGES,1,137.42,0.0,109.23,UPI,137.42,28.19
104128,2026-04-10,Chennai,TB5001,Cold Brew Coffee,Beverages,2,137.42,10.3,109.23,UPI,246.53,28.07
104129,2026-04-10,Chennai,TB5001,Cold Brew Coffee,Drinks,1,137.42,10.6,109.23,Card,122.85,13.62
106257,2026-04-10,Chennai,TB5002,Masala Chai,Drinks,1,226.95,0.0,107.92,Card,226.95,119.03
107101,2026-04-10,Chennai,TB5003,Fresh Lime Soda,Beverages,2,361.67,0.0,187.34,UPI,723.34,348.66
107102,2026-04-10,Pune,TB5003,Fresh Lime Soda,BEVERAGES,1,361.67,0.0,187.34,Cash on Delivery,361.67,174.33
109489,2026-04-10,Chennai,TB5004,Berry Smoothie,BEVERAGES,1,155.68,20.8,116.06,Cash on Delivery,123.3,7.24
109490,2026-04-10,Bangalore,TB5004,Berry Smoothie,BEVERAGES,1,155.68,0.0,116.06,Cash on Delivery,155.68,39.62
113355,2026-04-10,Chennai,TB5005,Paneer Tikka,STARTERS,1,81.59,8.8,64.65,Cash on Delivery,74.41,9.76
113356,2026-04-10,Mumbai,TB5005,Paneer Tikka,Appetizers,1,81.59,0.0,64.65,Wallet,81.59,16.94
113357,2026-04-10,Mumbai,TB5005,Paneer Tikka,Starters,1,81.59,0.0,64.65,Cash on Delivery,81.59,16.94
113358,2026-04-10,Mumbai,TB5005,Paneer Tikka,STARTERS,1,81.59,19.4,64.65,Card,65.76,1.11
114272,2026-04-10,Pune,TB5006,Chicken 65,Starters,1,59.87,8.9,50.36,UPI,54.54,4.18
114273,2026-04-10,Mumbai,TB5006,Chicken 65,Appetizers,1,59.87,0.0,50.36,Cash on Delivery,59.87,9.51
116807,2026-04-10,Hyderabad,TB5007,Spring Rolls,STARTERS,1,185.73,0.0,142.17,UPI,185.73,43.56
119409,2026-04-10,Pune,TB5008,Veg Manchurian,starters,1,159.67,0.0,85.28,UPI,159.67,74.39
119410,2026-04-10,Delhi,TB5008,Veg Manchurian,starters,1,159.67,0.0,85.28,Wallet,159.67,74.39
120349,2026-04-10,Hyderabad,TB5009,Peri Peri Fries,Starters,1,104.59,0.0,88.95,Cash on Delivery,104.59,15.64
120350,2026-04-10,Delhi,TB5009,Peri Peri Fries,STARTERS,2,104.59,0.0,88.95,Cash on Delivery,209.18,31.28
120351,2026-04-10,Pune,TB5009,Peri Peri Fries,Starters,1,104.59,0.0,88.95,Card,104.59,15.64
120352,2026-04-10,Pune,TB5009,Peri Peri Fries,Appetizers,1,104.59,15.4,88.95,UPI,88.48,-0.47
122533,2026-04-10,Delhi,TB5010,Butter Chicken,Main Course,1,156.78,,82.24,Wallet,156.78,74.54
122534,2026-04-10,Chennai,TB5010,Butter Chicken,MAIN COURSE,1,156.78,0.0,82.24,UPI,156.78,74.54
125218,2026-04-10,Chennai,TB5011,Veg Biryani,Main Course,2,70.67,0.0,40.14,UPI,141.34,61.06
125219,2026-04-10,Pune,TB5011,Veg Biryani,Mains,1,70.67,12.7,40.14,Card,61.69,21.55
125220,2026-04-10,Hyderabad,TB5011,Veg Biryani,Mains,1,70.67,7.4,40.14,UPI,65.44,25.3
129745,2026-04-10,Delhi,TB5013,Chicken Biryani,MAIN COURSE,1,139.72,8.9,63.51,Wallet,127.28,63.77
129746,2026-04-10,Delhi,TB5013,Chicken Biryani,main course,1,139.72,0.0,63.51,UPI,139.72,76.21
133490,2026-04-10,Delhi,TB5015,Chocolate Brownie,Dessert,1,123.89,0.0,103.44,Cash on Delivery,123.89,20.45
133491,2026-04-10,Pune,TB5015,Chocolate Brownie,desserts,1,123.89,5.6,103.44,UPI,116.95,13.51
133492,2026-04-10,Bangalore,TB5015,Chocolate Brownie,desserts,1,123.89,10.0,103.44,Wallet,111.5,8.06
133493,2026-04-10,Delhi,TB5015,Chocolate Brownie,Desserts,1,123.89,0.0,103.44,Wallet,123.89,20.45
133494,2026-04-10,Pune,TB5015,Chocolate Brownie,Desserts,1,123.89,9.0,103.44,Wallet,112.74,9.3
133495,2026-04-10,Bangalore,TB5015,Chocolate Brownie,Dessert,1,123.89,,103.44,Cash on Delivery,117.08,13.64
134457,2026-04-10,Delhi,TB5016,Gulab Jamun,Dessert,1,170.51,0.0,83.17,Wallet,170.51,87.34
135253,2026-04-10,Delhi,TB5017,Cheesecake Slice,desserts,1,276.83,0.0,133.13,Cash on Delivery,276.83,143.7
139833,2026-04-10,Mumbai,TB5020,Cheese Burger,fast food,1,71.07,0.0,57.62,Wallet,71.07,13.45
143953,2026-04-10,Pune,TB5021,Chicken Wrap,FAST FOOD,1,171.26,10.0,130.1,Wallet,154.13,24.03
143954,2026-04-10,Mumbai,TB5021,Chicken Wrap,fast food,1,171.26,0.0,130.1,Cash on Delivery,171.26,41.16
143955,2026-04-10,Chennai,TB5021,Chicken Wrap,FAST FOOD,1,171.26,0.0,130.1,Wallet,171.26,41.16
146595,2026-04-10,Chennai,TB5022,Loaded Nachos,FAST FOOD,1,150.68,0.0,86.31,Wallet,150.68,64.37
146596,2026-04-10,Hyderabad,TB5022,Loaded Nachos,fast food,2,150.68,0.0,86.31,UPI,301.36,128.74
146597,2026-04-10,Pune,TB5022,Loaded Nachos,FastFood,1,150.68,0.0,86.31,UPI,150.68,64.37
146598,2026-04-10,Delhi,TB5022,Loaded Nachos,FAST FOOD,2,150.68,0.0,86.31,Card,301.36,128.74
146599,2026-04-10,Bangalore,TB5022,Loaded Nachos,FAST FOOD,2,150.68,0.0,86.31,Cash on Delivery,301.36,128.74
146600,2026-04-10,Bangalore,TB5022,Loaded Nachos,FastFood,2,150.68,0.0,86.31,Wallet,301.36,128.74
146601,2026-04-10,Chennai,TB5022,Loaded Nachos,fast food,1,150.68,0.0,86.31,Card,150.68,64.37
149366,2026-04-10,Bangalore,TB5023,Veg Pizza Slice,FastFood,1,183.75,0.0,153.6,Cash on Delivery,183.75,30.15
149367,2026-04-10,Pune,TB5023,Veg Pizza Slice,fast food,1,183.75,8.2,153.6,Wallet,168.68,15.08
149368,2026-04-10,Bangalore,TB5023,Veg Pizza Slice,fast food,1,183.75,15.6,153.6,Card,155.08,1.48
149369,2026-04-10,Bangalore,TB5023,Veg Pizza Slice,FastFood,1,183.75,0.0,153.6,Card,183.75,30.15
151985,2026-04-10,Chennai,TB5024,Hot Dog Combo,FAST FOOD,1,94.88,13.8,74.65,Wallet,81.79,7.14
151986,2026-04-10,Hyderabad,TB5024,Hot Dog Combo,Fast Food,3,94.88,8.1,74.65,Card,261.58,37.63
151987,2026-04-10,Mumbai,TB5024,Hot Dog Combo,fast food,1,94.88,11.4,74.65,Card,84.06,9.41
151988,2026-04-10,Pune,TB5024,Hot Dog Combo,Fast Food,2,94.88,0.0,74.65,UPI,189.76,40.46
151989,2026-04-10,Hyderabad,TB5024,Hot Dog Combo,fast food,1,94.88,0.0,74.65,UPI,94.88,20.23
151990,2026-04-10,Bangalore,TB5024,Hot Dog Combo,FAST FOOD,1,94.88,11.8,74.65,UPI,83.68,9.03
151991,2026-04-10,Bangalore,TB5024,Hot Dog Combo,Fast Food,1,94.88,23.2,74.65,Card,72.87,-1.78
155965,2026-04-10,Hyderabad,TB5025,Family Feast Combo,Combos,1,67.85,17.3,53.7,Wallet,56.11,2.41
155966,2026-04-10,Pune,TB5025,Family Feast Combo,Combo Meals,2,67.85,15.5,53.7,Wallet,114.67,7.27
155967,2026-04-10,Chennai,TB5025,Family Feast Combo,Combos,1,67.85,11.3,53.7,Cash on Delivery,60.18,6.48
155968,2026-04-10,Hyderabad,TB5025,Family Feast Combo,combos,1,67.85,13.0,53.7,UPI,59.03,5.33
159055,2026-04-10,Bangalore,TB5026,Lunch Box Combo,Combo Meals,1,122.12,0.0,56.91,Card,122.12,65.21
159056,2026-04-10,Hyderabad,TB5026,Lunch Box Combo,Combos,2,122.12,0.0,56.91,UPI,244.24,130.42
159057,2026-04-10,Chennai,TB5026,Lunch Box Combo,Combo Meals,2,122.12,0.0,56.91,Card,244.24,130.42
159058,2026-04-10,Mumbai,TB5026,Lunch Box Combo,Combo Meals,1,122.12,0.0,56.91,UPI,122.12,65.21
161712,2026-04-10,Bangalore,TB5027,Burger + Fries Combo,combos,1,170.57,11.5,129.12,Cash on Delivery,150.95,21.83
165610,2026-04-10,Mumbai,TB5030,Grilled Chicken Salad,Healthy and Salads,2,134.21,0.0,63.25,UPI,268.42,141.92
165611,2026-04-10,Mumbai,TB5030,Grilled Chicken Salad,Healthy and Salads,2,134.21,0.0,63.25,Cash on Delivery,268.42,141.92
165612,2026-04-10,Delhi,TB5030,Grilled Chicken Salad,Salads,2,134.21,0.0,63.25,UPI,268.42,141.92
166323,2026-04-10,Delhi,TB5031,Sprouts Bowl,Healthy & Salads,1,72.18,0.0,59.85,Card,72.18,12.33
167562,2026-04-10,Bangalore,TB5033,Chocolate Muffin,BAKERY,2,120.89,0.0,99.96,Cash on Delivery,241.78,41.86
168349,2026-04-10,Pune,TB5034,Garlic Bread,Bakery Items,1,185.77,0.0,98.81,UPI,185.77,86.96
168350,2026-04-10,Delhi,TB5034,Garlic Bread,bakery,2,185.77,0.0,98.81,Wallet,371.54,173.92
168351,2026-04-10,Hyderabad,TB5034,Garlic Bread,Bakery,1,185.77,0.0,98.81,UPI,185.77,86.96
101802,2026-04-11,Bangalore,TB5000,Mango Cooler,beverages,1,99.52,0.0,47.63,Cash on Delivery,99.52,51.89
101803,2026-04-11,Hyderabad,TB5000,Mango Cooler,beverages,1,99.52,0.0,47.63,UPI,99.52,51.89
101804,2026-04-11,Delhi,TB5000,Mango Cooler,beverages,1,99.52,0.0,47.63,Card,99.52,51.89
104130,2026-04-11,Bangalore,TB5001,Cold Brew Coffee,Drinks,1,137.42,16.3,109.23,Card,115.02,5.79
104131,2026-04-11,Pune,TB5001,Cold Brew Coffee,Beverages,2,137.42,0.0,109.23,Wallet,274.84,56.38
104132,2026-04-11,Mumbai,TB5001,Cold Brew Coffee,Drinks,1,137.42,19.8,109.23,UPI,110.21,0.98
104133,2026-04-11,Bangalore,TB5001,Cold Brew Coffee,beverages,1,137.42,,109.23,Cash on Delivery,137.42,28.19
104134,2026-04-11,Chennai,TB5001,Cold Brew Coffee,Beverages,1,137.42,14.7,109.23,Card,117.22,7.99
104135,2026-04-11,Chennai,TB5001,Cold Brew Coffee,beverages,1,137.42,,109.23,Cash on Delivery,137.42,28.19
106258,2026-04-11,Delhi,TB5002,Masala Chai,BEVERAGES,1,226.95,0.0,107.92,UPI,226.95,119.03
106259,2026-04-11,Mumbai,TB5002,Masala Chai,beverages,1,226.95,0.0,107.92,UPI,226.95,119.03
106260,2026-04-11,Pune,TB5002,Masala Chai,BEVERAGES,2,226.95,0.0,107.92,Cash on Delivery,453.9,238.06
106261,2026-04-11,Mumbai,TB5002,Masala Chai,beverages,1,226.95,0.0,107.92,Cash on Delivery,226.95,119.03
106262,2026-04-11,Mumbai,TB5002,Masala Chai,BEVERAGES,1,226.95,0.0,107.92,Cash on Delivery,226.95,119.03
107103,2026-04-11,Hyderabad,TB5003,Fresh Lime Soda,BEVERAGES,1,361.67,0.0,187.34,Wallet,361.67,174.33
109491,2026-04-11,Pune,TB5004,Berry Smoothie,Drinks,1,155.68,0.0,116.06,Card,155.68,39.62
109492,2026-04-11,Pune,TB5004,Berry Smoothie,beverages,2,155.68,0.0,116.06,Wallet,311.36,79.24
109493,2026-04-11,Bangalore,TB5004,Berry Smoothie,Beverages,1,155.68,0.0,116.06,Card,155.68,39.62
109494,2026-04-11,Delhi,TB5004,Berry Smoothie,beverages,1,155.68,20.5,116.06,Card,123.77,7.71
109495,2026-04-11,Hyderabad,TB5004,Berry Smoothie,Beverages,1,155.68,0.0,116.06,Card,155.68,39.62
113359,2026-04-11,Bangalore,TB5005,Paneer Tikka,Appetizers,1,81.59,0.0,64.65,Wallet,81.59,16.94
113360,2026-04-11,Bangalore,TB5005,Paneer Tikka,Starters,1,81.59,6.2,64.65,UPI,76.53,11.88
113361,2026-04-11,Pune,TB5005,Paneer Tikka,STARTERS,2,81.59,8.9,64.65,UPI,148.66,19.36
113362,2026-04-11,Chennai,TB5005,Paneer Tikka,Appetizers,2,81.59,0.0,64.65,Wallet,163.18,33.88
113363,2026-04-11,Delhi,TB5005,Paneer Tikka,STARTERS,1,81.59,0.0,64.65,Card,81.59,16.94
114274,2026-04-11,Pune,TB5006,Chicken 65,starters,1,59.87,0.0,50.36,Cash on Delivery,59.87,9.51
116808,2026-04-11,Pune,TB5007,Spring Rolls,STARTERS,1,185.73,17.4,142.17,Wallet,153.41,11.24
119411,2026-04-11,Bangalore,TB5008,Veg Manchurian,Appetizers,1,159.67,10.4,85.28,Card,143.06,57.78
119412,2026-04-11,Mumbai,TB5008,Veg Manchurian,Appetizers,1,159.67,0.0,85.28,UPI,159.67,74.39
119413,2026-04-11,Pune,TB5008,Veg Manchurian,STARTERS,1,159.67,0.0,85.28,Wallet,159.67,74.39
119414,2026-04-11,Hyderabad,TB5008,Veg Manchurian,starters,1,159.67,0.0,85.28,Cash on Delivery,159.67,74.39
119415,2026-04-11,Mumbai,TB5008,Veg Manchurian,STARTERS,3,159.67,0.0,85.28,Cash on Delivery,479.01,223.17
119416,2026-04-11,Chennai,TB5008,Veg Manchurian,Starters,1,159.67,6.6,85.28,UPI,149.13,63.85
119417,2026-04-11,Chennai,TB5008,Veg Manchurian,STARTERS,2,159.67,0.0,85.28,UPI,319.34,148.78
122535,2026-04-11,Hyderabad,TB5010,Butter Chicken,MAIN COURSE,1,156.78,0.0,82.24,Cash on Delivery,156.78,74.54
122536,2026-04-11,Pune,TB5010,Butter Chicken,MAIN COURSE,1,156.78,9.6,82.24,Wallet,141.73,59.49
122537,2026-04-11,Mumbai,TB5010,Butter Chicken,MAIN COURSE,1,156.78,0.0,82.24,UPI,156.78,74.54
125221,2026-04-11,Delhi,TB5011,Veg Biryani,Mains,1,70.67,0.0,40.14,UPI,70.67,30.53
125222,2026-04-11,Hyderabad,TB5011,Veg Biryani,Main Course,1,70.67,0.0,40.14,Cash on Delivery,70.67,30.53
125223,2026-04-11,Bangalore,TB5011,Veg Biryani,main course,2,70.67,0.0,40.14,UPI,141.34,61.06
126911,2026-04-11,Mumbai,TB5012,Paneer Butter Masala,MAIN COURSE,2,275.94,0.0,135.55,Cash on Delivery,551.88,280.78
126912,2026-04-11,Bangalore,TB5012,Paneer Butter Masala,MAIN COURSE,1,275.94,6.3,135.55,Cash on Delivery,258.56,123.01
126913,2026-04-11,Bangalore,TB5012,Paneer Butter Masala,Mains,1,275.94,0.0,135.55,UPI,275.94,140.39
129747,2026-04-11,Pune,TB5013,Chicken Biryani,Mains,1,139.72,6.2,63.51,UPI,131.06,67.55
129748,2026-04-11,Mumbai,TB5013,Chicken Biryani,Mains,1,139.72,0.0,63.51,Cash on Delivery,139.72,76.21
129749,2026-04-11,Hyderabad,TB5013,Chicken Biryani,MAIN COURSE,1,139.72,0.0,63.51,UPI,139.72,76.21
129750,2026-04-11,Mumbai,TB5013,Chicken Biryani,Mains,1,139.72,0.0,63.51,Card,139.72,76.21
129751,2026-04-11,Bangalore,TB5013,Chicken Biryani,MAIN COURSE,2,139.72,0.0,63.51,UPI,279.44,152.42
129752,2026-04-11,Delhi,TB5013,Chicken Biryani,main course,1,139.72,0.0,63.51,Card,139.72,76.21
133496,2026-04-11,Mumbai,TB5015,Chocolate Brownie,DESSERTS,1,123.89,5.0,103.44,Cash on Delivery,117.7,14.26
133497,2026-04-11,Chennai,TB5015,Chocolate Brownie,Desserts,1,123.89,10.1,103.44,UPI,111.38,7.94
133498,2026-04-11,Chennai,TB5015,Chocolate Brownie,desserts,1,123.89,0.0,103.44,UPI,123.89,20.45
133499,2026-04-11,Chennai,TB5015,Chocolate Brownie,Desserts,1,123.89,7.4,103.44,Cash on Delivery,114.72,11.28
